NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
BAN,1,10,0.0
CHI,1,10,0.0
OAS,1,10,0.0
BLA,1,10,0.0
BLC,1,10,0.0
OBL,1,10,0.0
OTH,1,10,0.0
WBI,1,11,0.0
WHO,1,11,0.0
MIX,1,11,0.0
IND,1,11,0.0
PAK,1,11,0.0
BAN,1,11,0.0
CHI,1,11,0.0
OAS,1,11,0.0
BLA,1,11,0.0
BLC,1,11,0.0
OBL,1,11,0.0
OTH,1,11,0.0
WBI,1,12,0.0
WHO,1,12,0.0
MIX,1,12,0.0
IND,1,12,0.0
PAK,1,12,0.0
BAN,1,12,0.0
CHI,1,12,0.0
OAS,1,12,0.0
BLA,1,12,0.0
BLC,1,12,0.0
OBL,1,12,0.0
OTH,1,12,0.0
WBI,1,13,0.0
WHO,1,13,0.0
MIX,1,13,0.0
IND,1,13,0.0
PAK,1,13,0.0
BAN,1,13,0.0
CHI,1,13,0.0
OAS,1,13,0.0
BLA,1,13,0.0
BLC,1,13,0.0
OBL,1,13,0.0
OTH,1,13,0.0
WBI,1,14,0.0
WHO,1,14,0.0
MIX,1,14,0.0
IND,1,14,0.0
PAK,1,14,0.0
BAN,1,14,0.0
CHI,1,14,0.0
OAS,1,14,0.0
BLA,1,14,0.0
BLC,1,14,0.0
OBL,1,14,0.0
OTH,1,14,0.0
WBI,1,15,0.0
WHO,1,15,0.0
MIX,1,15,0.0
IND,1,15,0.0
PAK,1,15,0.0
BAN,1,15,0.0
CHI,1,15,0.0
OAS,1,15,0.0
BLA,1,15,0.0
BLC,1,15,0.0
OBL,1,15,0.0
OTH,1,15,0.0
WBI,1,16,0.0
WHO,1,16,0.0
MIX,1,16,0.0
IND,1,16,0.0
PAK,1,16,0.0
BAN,1,16,0.0
CHI,1,16,0.0
OAS,1,16,0.0
BLA,1,16,0.0
BLC,1,16,0.0
OBL,1,16,0.0
OTH,1,16,0.0
WBI,1,17,0.0
WHO,1,17,0.0
MIX,1,17,0.0
IND,1,17,0.0
PAK,1,17,0.0
BAN,1,17,0.0
CHI,1,17,0.0
OAS,1,17,0.0
BLA,1,17,0.0
BLC,1,17,0.0
OBL,1,17,0.0
OTH,1,17,0.0
WBI,1,18,0.0
WHO,1,18,0.0
MIX,1,18,0.0
IND,1,18,0.0
PAK,1,18,0.0
BAN,1,18,0.0
CHI,1,18,0.0
OAS,1,18,0.0
BLA,1,18,0.0
BLC,1,18,0.0
OBL,1,18,0.0
OTH,1,18,0.0
WBI,1,19,0.0
WHO,1,19,0.0
MIX,1,19,0.0
IND,1,19,0.0
PAK,1,19,0.0
BAN,1,19,0.0
CHI,1,19,0.0
OAS,1,19,0.0
BLA,1,19,0.0
BLC,1,19,0.0
OBL,1,19,0.0
OTH,1,19,0.0
WBI,1,20,0.0
WHO,1,20,0.0
MIX,1,20,0.0
IND,1,20,0.0
PAK,1,20,0.0
BAN,1,20,0.0
CHI,1,20,0.0
OAS,1,20,0.0
BLA,1,20,0.0
BLC,1,20,0.0
OBL,1,20,0.0
OTH,1,20,0.0
WBI,1,21,0.0
WHO,1,21,0.0
MIX,1,21,0.0
IND,1,21,0.0
PAK,1,21,0.0
BAN,1,21,0.0
CHI,1,21,0.0
OAS,1,21,0.0
BLA,1,21,0.0
BLC,1,21,0.0
OBL,1,21,0.0
OTH,1,21,0.0
WBI,1,22,0.0
WHO,1,22,0.0
MIX,1,22,0.0
IND,1,22,0.0
PAK,1,22,0.0
BAN,1,22,0.0
CHI,1,22,0.0
OAS,1,22,0.0
BLA,1,22,0.0
BLC,1,22,0.0
OBL,1,22,0.0
OTH,1,22,0.0
WBI,1,23,0.0
WHO,1,23,0.0
MIX,1,23,0.0
IND,1,23,0.0
PAK,1,23,0.0
BAN,1,23,0.0
CHI,1,23,0.0
OAS,1,23,0.0
BLA,1,23,0.0
BLC,1,23,0.0
OBL,1,23,0.0
OTH,1,23,0.0
WBI,1,24,0.0
WHO,1,24,0.0
MIX,1,24,0.0
IND,1,24,0.0
PAK,1,24,0.0
BAN,1,24,0.0
CHI,1,24,0.0
OAS,1,24,0.0
BLA,1,24,0.0
BLC,1,24,0.0
OBL,1,24,0.0
OTH,1,24,0.0
WBI,1,25,0.0
WHO,1,25,0.0
MIX,1,25,0.0
IND,1,25,0.0
PAK,1,25,0.0
BAN,1,25,0.0
CHI,1,25,0.0
OAS,1,25,0.0
BLA,1,25,0.0
BLC,1,25,0.0
OBL,1,25,0.0
OTH,1,25,0.0
WBI,1,26,0.0
WHO,1,26,0.0
MIX,1,26,0.0
IND,1,26,0.0
PAK,1,26,0.0
BAN,1,26,0.0
CHI,1,26,0.0
OAS,1,26,0.0
BLA,1,26,0.0
BLC,1,26,0.0
OBL,1,26,0.0
OTH,1,26,0.0
WBI,1,27,0.0
WHO,1,27,0.0
MIX,1,27,0.0
IND,1,27,0.0
PAK,1,27,0.0
BAN,1,27,0.0
CHI,1,27,0.0
OAS,1,27,0.0
BLA,1,27,0.0
BLC,1,27,0.0
OBL,1,27,0.0
OTH,1,27,0.0
WBI,1,28,0.0
WHO,1,28,0.0
MIX,1,28,0.0
IND,1,28,0.0
PAK,1,28,0.0
BAN,1,28,0.0
CHI,1,28,0.0
OAS,1,28,0.0
BLA,1,28,0.0
BLC,1,28,0.0
OBL,1,28,0.0
OTH,1,28,0.0
WBI,1,29,0.0
WHO,1,29,0.0
MIX,1,29,0.0
IND,1,29,0.0
PAK,1,29,0.0
BAN,1,29,0.0
CHI,1,29,0.0
OAS,1,29,0.0
BLA,1,29,0.0
BLC,1,29,0.0
OBL,1,29,0.0
OTH,1,29,0.0
WBI,1,30,0.0
WHO,1,30,0.0
MIX,1,30,0.0
IND,1,30,0.0
PAK,1,30,0.0
BAN,1,30,0.0
CHI,1,30,0.0
OAS,1,30,0.0
BLA,1,30,0.0
BLC,1,30,0.0
OBL,1,30,0.0
OTH,1,30,0.0
WBI,1,31,0.0
WHO,1,31,0.0
MIX,1,31,0.0
IND,1,31,0.0
PAK,1,31,0.0
BAN,1,31,0.0
CHI,1,31,0.0
OAS,1,31,0.0
BLA,1,31,0.0
BLC,1,31,0.0
OBL,1,31,0.0
OTH,1,31,0.0
WBI,1,32,0.0
WHO,1,32,0.0
MIX,1,32,0.0
IND,1,32,0.0
PAK,1,32,0.0
BAN,1,32,0.0
CHI,1,32,0.0
OAS,1,32,0.0
BLA,1,32,0.0
BLC,1,32,0.0
OBL,1,32,0.0
OTH,1,32,0.0
WBI,1,33,0.0
WHO,1,33,0.0
MIX,1,33,0.0
IND,1,33,0.0
PAK,1,33,0.0
BAN,1,33,0.0
CHI,1,33,0.0
OAS,1,33,0.0
BLA,1,33,0.0
BLC,1,33,0.0
OBL,1,33,0.0
OTH,1,33,0.0
WBI,1,34,0.0
WHO,1,34,0.0
MIX,1,34,0.0
IND,1,34,0.0
PAK,1,34,0.0
BAN,1,34,0.0
CHI,1,34,0.0
OAS,1,34,0.0
BLA,1,34,0.0
BLC,1,34,0.0
OBL,1,34,0.0
OTH,1,34,0.0
WBI,1,35,0.0
WHO,1,35,0.0
MIX,1,35,0.0
IND,1,35,0.0
PAK,1,35,0.0
BAN,1,35,0.0
CHI,1,35,0.0
OAS,1,35,0.0
BLA,1,35,0.0
BLC,1,35,0.0
OBL,1,35,0.0
OTH,1,35,0.0
WBI,1,36,0.0
WHO,1,36,0.0
MIX,1,36,0.0
IND,1,36,0.0
PAK,1,36,0.0
BAN,1,36,0.0
CHI,1,36,0.0
OAS,1,36,0.0
BLA,1,36,0.0
BLC,1,36,0.0
OBL,1,36,0.0
OTH,1,36,0.0
WBI,1,37,0.0
WHO,1,37,0.0
MIX,1,37,0.0
IND,1,37,0.0
PAK,1,37,0.0
BAN,1,37,0.0
CHI,1,37,0.0
OAS,1,37,0.0
BLA,1,37,0.0
BLC,1,37,0.0
OBL,1,37,0.0
OTH,1,37,0.0
WBI,1,38,0.0
WHO,1,38,0.0
MIX,1,38,0.0
IND,1,38,0.0
PAK,1,38,0.0
BAN,1,38,0.0
CHI,1,38,0.0
OAS,1,38,0.0
BLA,1,38,0.0
BLC,1,38,0.0
OBL,1,38,0.0
OTH,1,38,0.0
WBI,1,39,0.0
WHO,1,39,0.0
MIX,1,39,0.0
IND,1,39,0.0
PAK,1,39,0.0
BAN,1,39,0.0
CHI,1,39,0.0
OAS,1,39,0.0
BLA,1,39,0.0
BLC,1,39,0.0
OBL,1,39,0.0
OTH,1,39,0.0
WBI,1,40,0.0
WHO,1,40,0.0
MIX,1,40,0.0
IND,1,40,0.0
PAK,1,40,0.0
BAN,1,40,0.0
CHI,1,40,0.0
OAS,1,40,0.0
BLA,1,40,0.0
BLC,1,40,0.0
OBL,1,40,0.0
OTH,1,40,0.0
WBI,1,41,0.0
WHO,1,41,0.0
MIX,1,41,0.0
IND,1,41,0.0
PAK,1,41,0.0
BAN,1,41,0.0
CHI,1,41,0.0
OAS,1,41,0.0
BLA,1,41,0.0
BLC,1,41,0.0
OBL,1,41,0.0
OTH,1,41,0.0
WBI,1,42,0.0
WHO,1,42,0.0
MIX,1,42,0.0
IND,1,42,0.0
PAK,1,42,0.0
BAN,1,42,0.0
CHI,1,42,0.0
OAS,1,42,0.0
BLA,1,42,0.0
BLC,1,42,0.0
OBL,1,42,0.0
OTH,1,42,0.0
WBI,1,43,0.0
WHO,1,43,0.0
MIX,1,43,0.0
IND,1,43,0.0
PAK,1,43,0.0
BAN,1,43,0.0
CHI,1,43,0.0
OAS,1,43,0.0
BLA,1,43,0.0
BLC,1,43,0.0
OBL,1,43,0.0
OTH,1,43,0.0
WBI,1,44,0.0
WHO,1,44,0.0
MIX,1,44,0.0
IND,1,44,0.0
PAK,1,44,0.0
BAN,1,44,0.0
CHI,1,44,0.0
OAS,1,44,0.0
BLA,1,44,0.0
BLC,1,44,0.0
OBL,1,44,0.0
OTH,1,44,0.0
WBI,1,45,0.0
WHO,1,45,0.0
MIX,1,45,0.0
IND,1,45,0.0
PAK,1,45,0.0
BAN,1,45,0.0
CHI,1,45,0.0
OAS,1,45,0.0
BLA,1,45,0.0
BLC,1,45,0.0
OBL,1,45,0.0
OTH,1,45,0.0
WBI,1,46,0.0
WHO,1,46,0.0
MIX,1,46,0.0
IND,1,46,0.0
PAK,1,46,0.0
BAN,1,46,0.0
CHI,1,46,0.0
OAS,1,46,0.0
BLA,1,46,0.0
BLC,1,46,0.0
OBL,1,46,0.0
OTH,1,46,0.0
WBI,1,47,0.0
WHO,1,47,0.0
MIX,1,47,0.0
IND,1,47,0.0
PAK,1,47,0.0
BAN,1,47,0.0
CHI,1,47,0.0
OAS,1,47,0.0
BLA,1,47,0.0
BLC,1,47,0.0
OBL,1,47,0.0
OTH,1,47,0.0
WBI,1,48,0.0
WHO,1,48,0.0
MIX,1,48,0.0
IND,1,48,0.0
PAK,1,48,0.0
BAN,1,48,0.0
CHI,1,48,0.0
OAS,1,48,0.0
BLA,1,48,0.0
BLC,1,48,0.0
OBL,1,48,0.0
OTH,1,48,0.0
WBI,1,49,0.0
WHO,1,49,0.0
MIX,1,49,0.0
IND,1,49,0.0
PAK,1,49,0.0
BAN,1,49,0.0
CHI,1,49,0.0
OAS,1,49,0.0
BLA,1,49,0.0
BLC,1,49,0.0
OBL,1,49,0.0
OTH,1,49,0.0
WBI,1,50,0.0
WHO,1,50,0.0
MIX,1,50,0.0
IND,1,50,0.0
PAK,1,50,0.0
BAN,1,50,0.0
CHI,1,50,0.0
OAS,1,50,0.0
BLA,1,50,0.0
BLC,1,50,0.0
OBL,1,50,0.0
OTH,1,50,0.0
WBI,1,51,0.0
WHO,1,51,0.0
MIX,1,51,0.0
IND,1,51,0.0
PAK,1,51,0.0
BAN,1,51,0.0
CHI,1,51,0.0
OAS,1,51,0.0
BLA,1,51,0.0
BLC,1,51,0.0
OBL,1,51,0.0
OTH,1,51,0.0
WBI,1,52,0.0
WHO,1,52,0.0
MIX,1,52,0.0
IND,1,52,0.0
PAK,1,52,0.0
BAN,1,52,0.0
CHI,1,52,0.0
OAS,1,52,0.0
BLA,1,52,0.0
BLC,1,52,0.0
OBL,1,52,0.0
OTH,1,52,0.0
WBI,1,53,0.0
WHO,1,53,0.0
MIX,1,53,0.0
IND,1,53,0.0
PAK,1,53,0.0
BAN,1,53,0.0
CHI,1,53,0.0
OAS,1,53,0.0
BLA,1,53,0.0
BLC,1,53,0.0
OBL,1,53,0.0
OTH,1,53,0.0
WBI,1,54,0.0
WHO,1,54,0.0
MIX,1,54,0.0
IND,1,54,0.0
PAK,1,54,0.0
BAN,1,54,0.0
CHI,1,54,0.0
OAS,1,54,0.0
BLA,1,54,0.0
BLC,1,54,0.0
OBL,1,54,0.0
OTH,1,54,0.0
WBI,1,55,0.0
WHO,1,55,0.0
MIX,1,55,0.0
IND,1,55,0.0
PAK,1,55,0.0
BAN,1,55,0.0
CHI,1,55,0.0
OAS,1,55,0.0
BLA,1,55,0.0
BLC,1,55,0.0
OBL,1,55,0.0
OTH,1,55,0.0
WBI,1,56,0.0
WHO,1,56,0.0
MIX,1,56,0.0
IND,1,56,0.0
PAK,1,56,0.0
BAN,1,56,0.0
CHI,1,56,0.0
OAS,1,56,0.0
BLA,1,56,0.0
BLC,1,56,0.0
OBL,1,56,0.0
OTH,1,56,0.0
WBI,1,57,0.0
WHO,1,57,0.0
MIX,1,57,0.0
IND,1,57,0.0
PAK,1,57,0.0
BAN,1,57,0.0
CHI,1,57,0.0
OAS,1,57,0.0
BLA,1,57,0.0
BLC,1,57,0.0
OBL,1,57,0.0
OTH,1,57,0.0
WBI,1,58,0.0
WHO,1,58,0.0
MIX,1,58,0.0
IND,1,58,0.0
PAK,1,58,0.0
BAN,1,58,0.0
CHI,1,58,0.0
OAS,1,58,0.0
BLA,1,58,0.0
BLC,1,58,0.0
OBL,1,58,0.0
OTH,1,58,0.0
WBI,1,59,0.0
WHO,1,59,0.0
MIX,1,59,0.0
IND,1,59,0.0
PAK,1,59,0.0
BAN,1,59,0.0
CHI,1,59,0.0
OAS,1,59,0.0
BLA,1,59,0.0
BLC,1,59,0.0
OBL,1,59,0.0
OTH,1,59,0.0
WBI,1,60,0.0
WHO,1,60,0.0
MIX,1,60,0.0
IND,1,60,0.0
PAK,1,60,0.0
BAN,1,60,0.0
CHI,1,60,0.0
OAS,1,60,0.0
BLA,1,60,0.0
BLC,1,60,0.0
OBL,1,60,0.0
OTH,1,60,0.0
WBI,1,61,0.0
WHO,1,61,0.0
MIX,1,61,0.0
IND,1,61,0.0
PAK,1,61,0.0
BAN,1,61,0.0
CHI,1,61,0.0
OAS,1,61,0.0
BLA,1,61,0.0
BLC,1,61,0.0
OBL,1,61,0.0
OTH,1,61,0.0
WBI,1,62,0.0
WHO,1,62,0.0
MIX,1,62,0.0
IND,1,62,0.0
PAK,1,62,0.0
BAN,1,62,0.0
CHI,1,62,0.0
OAS,1,62,0.0
BLA,1,62,0.0
BLC,1,62,0.0
OBL,1,62,0.0
OTH,1,62,0.0
WBI,1,63,0.0
WHO,1,63,0.0
MIX,1,63,0.0
IND,1,63,0.0
PAK,1,63,0.0
BAN,1,63,0.0
CHI,1,63,0.0
OAS,1,63,0.0
BLA,1,63,0.0
BLC,1,63,0.0
OBL,1,63,0.0
OTH,1,63,0.0
WBI,1,64,0.0
WHO,1,64,0.0
MIX,1,64,0.0
IND,1,64,0.0
PAK,1,64,0.0
BAN,1,64,0.0
CHI,1,64,0.0
OAS,1,64,0.0
BLA,1,64,0.0
BLC,1,64,0.0
OBL,1,64,0.0
OTH,1,64,0.0
WBI,1,65,0.0
WHO,1,65,0.0
MIX,1,65,0.0
IND,1,65,0.0
PAK,1,65,0.0
BAN,1,65,0.0
CHI,1,65,0.0
OAS,1,65,0.0
BLA,1,65,0.0
BLC,1,65,0.0
OBL,1,65,0.0
OTH,1,65,0.0
WBI,1,66,0.0
WHO,1,66,0.0
MIX,1,66,0.0
IND,1,66,0.0
PAK,1,66,0.0
BAN,1,66,0.0
CHI,1,66,0.0
OAS,1,66,0.0
BLA,1,66,0.0
BLC,1,66,0.0
OBL,1,66,0.0
OTH,1,66,0.0
WBI,1,67,0.0
WHO,1,67,0.0
MIX,1,67,0.0
IND,1,67,0.0
PAK,1,67,0.0
BAN,1,67,0.0
CHI,1,67,0.0
OAS,1,67,0.0
BLA,1,67,0.0
BLC,1,67,0.0
OBL,1,67,0.0
OTH,1,67,0.0
WBI,1,68,0.0
WHO,1,68,0.0
MIX,1,68,0.0
IND,1,68,0.0
PAK,1,68,0.0
BAN,1,68,0.0
CHI,1,68,0.0
OAS,1,68,0.0
BLA,1,68,0.0
BLC,1,68,0.0
OBL,1,68,0.0
OTH,1,68,0.0
WBI,1,69,0.0
WHO,1,69,0.0
MIX,1,69,0.0
IND,1,69,0.0
PAK,1,69,0.0
BAN,1,69,0.0
CHI,1,69,0.0
OAS,1,69,0.0
BLA,1,69,0.0
BLC,1,69,0.0
OBL,1,69,0.0
OTH,1,69,0.0
WBI,1,70,0.0
WHO,1,70,0.0
MIX,1,70,0.0
IND,1,70,0.0
PAK,1,70,0.0
BAN,1,70,0.0
CHI,1,70,0.0
OAS,1,70,0.0
BLA,1,70,0.0
BLC,1,70,0.0
OBL,1,70,0.0
OTH,1,70,0.0
WBI,1,71,0.0
WHO,1,71,0.0
MIX,1,71,0.0
IND,1,71,0.0
PAK,1,71,0.0
BAN,1,71,0.0
CHI,1,71,0.0
OAS,1,71,0.0
BLA,1,71,0.0
BLC,1,71,0.0
OBL,1,71,0.0
OTH,1,71,0.0
WBI,1,72,0.0
WHO,1,72,0.0
MIX,1,72,0.0
IND,1,72,0.0
PAK,1,72,0.0
BAN,1,72,0.0
CHI,1,72,0.0
OAS,1,72,0.0
BLA,1,72,0.0
BLC,1,72,0.0
OBL,1,72,0.0
OTH,1,72,0.0
WBI,1,73,0.0
WHO,1,73,0.0
MIX,1,73,0.0
IND,1,73,0.0
PAK,1,73,0.0
BAN,1,73,0.0
CHI,1,73,0.0
OAS,1,73,0.0
BLA,1,73,0.0
BLC,1,73,0.0
OBL,1,73,0.0
OTH,1,73,0.0
WBI,1,74,0.0
WHO,1,74,0.0
MIX,1,74,0.0
IND,1,74,0.0
PAK,1,74,0.0
BAN,1,74,0.0
CHI,1,74,0.0
OAS,1,74,0.0
BLA,1,74,0.0
BLC,1,74,0.0
OBL,1,74,0.0
OTH,1,74,0.0
WBI,1,75,0.0
WHO,1,75,0.0
MIX,1,75,0.0
IND,1,75,0.0
PAK,1,75,0.0
BAN,1,75,0.0
CHI,1,75,0.0
OAS,1,75,0.0
BLA,1,75,0.0
BLC,1,75,0.0
OBL,1,75,0.0
OTH,1,75,0.0
WBI,1,76,0.0
WHO,1,76,0.0
MIX,1,76,0.0
IND,1,76,0.0
PAK,1,76,0.0
BAN,1,76,0.0
CHI,1,76,0.0
OAS,1,76,0.0
BLA,1,76,0.0
BLC,1,76,0.0
OBL,1,76,0.0
OTH,1,76,0.0
WBI,1,77,0.0
WHO,1,77,0.0
MIX,1,77,0.0
IND,1,77,0.0
PAK,1,77,0.0
BAN,1,77,0.0
CHI,1,77,0.0
OAS,1,77,0.0
BLA,1,77,0.0
BLC,1,77,0.0
OBL,1,77,0.0
OTH,1,77,0.0
WBI,1,78,0.0
WHO,1,78,0.0
MIX,1,78,0.0
IND,1,78,0.0
PAK,1,78,0.0
BAN,1,78,0.0
CHI,1,78,0.0
OAS,1,78,0.0
BLA,1,78,0.0
BLC,1,78,0.0
OBL,1,78,0.0
OTH,1,78,0.0
WBI,1,79,0.0
WHO,1,79,0.0
MIX,1,79,0.0
IND,1,79,0.0
PAK,1,79,0.0
BAN,1,79,0.0
CHI,1,79,0.0
OAS,1,79,0.0
BLA,1,79,0.0
BLC,1,79,0.0
OBL,1,79,0.0
OTH,1,79,0.0
WBI,1,80,0.0
WHO,1,80,0.0
MIX,1,80,0.0
IND,1,80,0.0
PAK,1,80,0.0
BAN,1,80,0.0
CHI,1,80,0.0
OAS,1,80,0.0
BLA,1,80,0.0
BLC,1,80,0.0
OBL,1,80,0.0
OTH,1,80,0.0
WBI,1,81,0.0
WHO,1,81,0.0
MIX,1,81,0.0
IND,1,81,0.0
PAK,1,81,0.0
BAN,1,81,0.0
CHI,1,81,0.0
OAS,1,81,0.0
BLA,1,81,0.0
BLC,1,81,0.0
OBL,1,81,0.0
OTH,1,81,0.0
WBI,1,82,0.0
WHO,1,82,0.0
MIX,1,82,0.0
IND,1,82,0.0
PAK,1,82,0.0
BAN,1,82,0.0
CHI,1,82,0.0
OAS,1,82,0.0
BLA,1,82,0.0
BLC,1,82,0.0
OBL,1,82,0.0
OTH,1,82,0.0
WBI,1,83,0.0
WHO,1,83,0.0
MIX,1,83,0.0
IND,1,83,0.0
PAK,1,83,0.0
BAN,1,83,0.0
CHI,1,83,0.0
OAS,1,83,0.0
BLA,1,83,0.0
BLC,1,83,0.0
OBL,1,83,0.0
OTH,1,83,0.0
WBI,1,84,0.0
WHO,1,84,0.0
MIX,1,84,0.0
IND,1,84,0.0
PAK,1,84,0.0
BAN,1,84,0.0
CHI,1,84,0.0
OAS,1,84,0.0
BLA,1,84,0.0
BLC,1,84,0.0
OBL,1,84,0.0
OTH,1,84,0.0
WBI,1,85,0.0
WHO,1,85,0.0
MIX,1,85,0.0
IND,1,85,0.0
PAK,1,85,0.0
BAN,1,85,0.0
CHI,1,85,0.0
OAS,1,85,0.0
BLA,1,85,0.0
BLC,1,85,0.0
OBL,1,85,0.0
OTH,1,85,0.0
WBI,1,86,0.0
WHO,1,86,0.0
MIX,1,86,0.0
IND,1,86,0.0
PAK,1,86,0.0
BAN,1,86,0.0
CHI,1,86,0.0
OAS,1,86,0.0
BLA,1,86,0.0
BLC,1,86,0.0
OBL,1,86,0.0
OTH,1,86,0.0
WBI,2,1,0.0
WHO,2,1,0.0
MIX,2,1,0.0
IND,2,1,0.0
PAK,2,1,0.0
BAN,2,1,0.0
CHI,2,1,0.0
OAS,2,1,0.0
BLA,2,1,0.0
BLC,2,1,0.0
OBL,2,1,0.0
OTH,2,1,0.0
WBI,2,2,0.0
WHO,2,2,0.0
MIX,2,2,0.0
IND,2,2,0.0
PAK,2,2,0.0
BAN,2,2,0.0
CHI,2,2,0.0
OAS,2,2,0.0
BLA,2,2,0.0
BLC,2,2,0.0
OBL,2,2,0.0
OTH,2,2,0.0
WBI,2,3,0.0
WHO,2,3,0.0
MIX,2,3,0.0
IND,2,3,0.0
PAK,2,3,0.0
BAN,2,3,0.0
CHI,2,3,0.0
OAS,2,3,0.0
BLA,2,3,0.0
BLC,2,3,0.0
OBL,2,3,0.0
OTH,2,3,0.0
WBI,2,4,0.0
WHO,2,4,0.0
MIX,2,4,0.0
IND,2,4,0.0
PAK,2,4,0.0
BAN,2,4,0.0
CHI,2,4,0.0
OAS,2,4,0.0
BLA,2,4,0.0
BLC,2,4,0.0
OBL,2,4,0.0
OTH,2,4,0.0
WBI,2,5,0.0
WHO,2,5,0.0
MIX,2,5,0.0
IND,2,5,0.0
PAK,2,5,0.0
BAN,2,5,0.0
CHI,2,5,0.0
OAS,2,5,0.0
BLA,2,5,0.0
BLC,2,5,0.0
OBL,2,5,0.0
OTH,2,5,0.0
WBI,2,6,0.0
WHO,2,6,0.0
MIX,2,6,0.0
IND,2,6,0.0
PAK,2,6,0.0
BAN,2,6,0.0
CHI,2,6,0.0
OAS,2,6,0.0
BLA,2,6,0.0
BLC,2,6,0.0
OBL,2,6,0.0
OTH,2,6,0.0
WBI,2,7,0.0
WHO,2,7,0.0
MIX,2,7,0.0
IND,2,7,0.0
PAK,2,7,0.0
BAN,2,7,0.0
CHI,2,7,0.0
OAS,2,7,0.0
BLA,2,7,0.0
BLC,2,7,0.0
OBL,2,7,0.0
OTH,2,7,0.0
WBI,2,8,0.0
WHO,2,8,0.0
MIX,2,8,0.0
IND,2,8,0.0
PAK,2,8,0.0
BAN,2,8,0.0
CHI,2,8,0.0
OAS,2,8,0.0
BLA,2,8,0.0
BLC,2,8,0.0
OBL,2,8,0.0
OTH,2,8,0.0
WBI,2,9,0.0
WHO,2,9,0.0
MIX,2,9,0.0
IND,2,9,0.0
PAK,2,9,0.0
BAN,2,9,0.0
CHI,2,9,0.0
OAS,2,9,0.0
BLA,2,9,0.0
BLC,2,9,0.0
OBL,2,9,0.0
OTH,2,9,0.0
WBI,2,10,0.0
WHO,2,10,0.0
MIX,2,10,0.0
IND,2,10,0.0
PAK,2,10,0.0
BAN,2,10,0.0
CHI,2,10,0.0
OAS,2,10,0.0
BLA,2,10,0.0
BLC,2,10,0.0
OBL,2,10,0.0
OTH,2,10,0.0
WBI,2,11,0.0
WHO,2,11,0.0
MIX,2,11,0.0
IND,2,11,0.0
PAK,2,11,0.0
BAN,2,11,0.0
CHI,2,11,0.0
OAS,2,11,0.0
BLA,2,11,0.0
BLC,2,11,0.0
OBL,2,11,0.0
OTH,2,11,0.0
WBI,2,12,1.78627333733918e-05
WHO,2,12,2.00807980735038e-05
